Device Name,Device ID,Sensor Name,Sensor ID,Sensor Type
{mgmt-tp-192-168-101-252} (192.168.101.252) [CISCO--WS-C3850-48P] @Rack_L15 [TP-GF],2826,System Health Temperatures,2890,SNMP Cisco System Health
{mgmt-tp-192-168-101-252} (192.168.101.252) [CISCO--WS-C3850-48P] @Rack_L15 [TP-GF],2826,Syslog Receiver,2975,Syslog Receiver
{mgmt-tp-192-168-101-252} (192.168.101.252) [CISCO--WS-C3850-48P] @Rack_L15 [TP-GF],2826,(004) GigabitEthernet1/0/2 Traffic,3060,SNMP Traffic
{mgmt-tp-192-168-101-252} (192.168.101.252) [CISCO--WS-C3850-48P] @Rack_L15 [TP-GF],2826,(005) UPLINK_192.168.101.233_MGMT Traffic,3061,SNMP Traffic
{mgmt-tp-192-168-101-252} (192.168.101.252) [CISCO--WS-C3850-48P] @Rack_L15 [TP-GF],2826,Gi1/0/13(015) to Gi1/0/46_mgmt-tp-10-112-11-202,3058,SNMP Traffic
{mgmt-tp-192-168-101-252} (192.168.101.252) [CISCO--WS-C3850-48P] @Rack_L15 [TP-GF],2826,Gi1/0/14(016) to Gi1/0/46_mgmt-tp-10-112-11-204,3059,SNMP Traffic
{mgmt-tp-192-168-101-252} (192.168.101.252) [CISCO--WS-C3850-48P] @Rack_L15 [TP-GF],2826,Gi1/0/23 to Gi1/0/40_mgmt-jp-192-168-99-252,8193,SNMP Traffic
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,(5001) Port-channel1 Traffic,3529,SNMP Traffic
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,Syslog Receiver,3530,Syslog Receiver
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,System Health CPU,6723,SNMP Cisco System Health
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,System Health Currents,6729,SNMP Cisco System Health
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,System Health Fans,6725,SNMP Cisco System Health
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,System Health Memory,6727,SNMP Cisco System Health
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,System Health Other,6730,SNMP Cisco System Health
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,System Health Power Supplies,6726,SNMP Cisco System Health
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,System Health Temperatures,6724,SNMP Cisco System Health
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,System Health Voltages,6728,SNMP Cisco System Health
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,Gi0/18(10118) to (101.100)_idrac_192.168.101.201,7975,SNMP Traffic
{mgmt-tp-192-168-101-241} (192.168.101.241) [CISCO-WS-C3560G-48TS] @Rack_L16 [TP-GF],3390,Gi0/21(10121) to Port1_fws-tp-192-168-101-1,7976,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,(5001) Port-channel1 Traffic,3540,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Syslog Receiver,3541,Syslog Receiver
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/21 to Port1_fws-tp-192-168-101-1,3554,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/22 to MGMT_fws-tp-192-168-101-1(10.112.11.2),3555,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/23 to MGMT_fws-tp-10-112-11-242,3556,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,(10124) GigabitEthernet0/24 Traffic,3557,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,(10125) GigabitEthernet0/25 Traffic,3558,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/31 to MGMT_Fa0_ill-sw-tp-192.168.101.232,3560,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/32 to MGMT_mgmt-tp-10-112-11-202,3561,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/33 to MGMT_mgmt-tp-10-112-11-204,3562,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/34 to MGMT_cust-tp-10-112-11-206,3563,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/35 to MGMT_cust-tp-10-112-11-212,3564,SNMP Traffic
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Uptime,3551,SNMP System Uptime
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,System Health CPU,3569,SNMP Cisco System Health
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,System Health Fans,3571,SNMP Cisco System Health
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,System Health Memory,3570,SNMP Cisco System Health
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,System Health Power Supplies,3572,SNMP Cisco System Health
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,CPU Load,3574,SNMP Custom
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(5001) Port-channel1 Traffic,2595,SNMP Traffic
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,Syslog Receiver,2928,Syslog Receiver
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health CPU,5062,SNMP Cisco System Health
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health Fans,5064,SNMP Cisco System Health
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health Memory,5066,SNMP Cisco System Health
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health Power Supplies,5065,SNMP Cisco System Health
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health Temperatures,5063,SNMP Cisco System Health
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(10101) SERVER_10.112.71.11_MGMT Traffic,5374,SNMP Traffic
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(10102) SERVER_10.112.71.12_MGMT Traffic,5375,SNMP Traffic
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(10103) SERVER_10.112.71.13_MGMT Traffic,5376,SNMP Traffic
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(10104) SERVER_10.112.71.14_MGMT Traffic,5377,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,Uptime,3897,SNMP System Uptime
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(001) Vlan1 Traffic,3898,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10146) UPLINK_TO_101.252_Gi1/0/13 Traffic,3905,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10147) GigabitEthernet1/0/47 Traffic,3906,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10148) GigabitEthernet1/0/48 Traffic,3907,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(14502) FastEthernet0 Traffic,3908,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(5001) Port-channel1 Traffic,3899,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health CPU,3911,SNMP Cisco System Health
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health Fans,3913,SNMP Cisco System Health
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health Memory,3912,SNMP Cisco System Health
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health Power Supplies,3914,SNMP Cisco System Health
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health Temperatures,3915,SNMP Cisco System Health
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,CPU Load,3916,SNMP Custom
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,Syslog Receiver,5015,Syslog Receiver
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10101) SERVER_10.112.71.11_MGMT Traffic,5370,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10102) SERVER_10.112.71.12_MGMT Traffic,5371,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10103) SERVER_10.112.71.13_MGMT Traffic,5372,SNMP Traffic
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10104) SERVER_10.112.71.14_MGMT Traffic,5373,SNMP Traffic
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(10101) vCenter-H.A_R750_Server_71.11_Vmnic9 Traffic,2601,SNMP Traffic
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(10102) vCenter-H.A_R750_Server_71.12_Vmnic9 Traffic,2602,SNMP Traffic
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(10103) vCenter-H.A_R750_Server_71.13_Vmnic9 Traffic,2603,SNMP Traffic
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(10104) GigabitEthernet1/0/4 Traffic,2604,SNMP Traffic
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(5001) Port-channel1 Traffic,2605,SNMP Traffic
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,Syslog Receiver,2931,Syslog Receiver
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health CPU,5090,SNMP Cisco System Health
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health Fans,5092,SNMP Cisco System Health
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health Memory,5094,SNMP Cisco System Health
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health Power Supplies,5093,SNMP Cisco System Health
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health Temperatures,5091,SNMP Cisco System Health
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(10101) vCenter-H.A_R750_Server_71.11_Vmnic13 Traffic,2606,SNMP Traffic
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(10102) vCenter-H.A_R750_Server_71.12_Vmnic13 Traffic,2607,SNMP Traffic
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(10103) vCenter-H.A_R750_Server_71.13_Vmnic13 Traffic,2608,SNMP Traffic
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(10104) GigabitEthernet1/0/4 Traffic,2609,SNMP Traffic
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(5001) Port-channel1 Traffic,2610,SNMP Traffic
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,Syslog Receiver,2932,Syslog Receiver
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health CPU,5095,SNMP Cisco System Health
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health Fans,5097,SNMP Cisco System Health
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health Memory,5099,SNMP Cisco System Health
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health Power Supplies,5098,SNMP Cisco System Health
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health Temperatures,5096,SNMP Cisco System Health
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,(004) CONNECTED_TO_192.168.101.241_Gi0/30 Traffic,10354,SNMP Traffic
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,(026) ###K11_LEFTSIDE_PDU### Traffic,10352,SNMP Traffic
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,(027) ###K11_RIGHTSIDE_PDU### Traffic,10353,SNMP Traffic
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,(053) CONNECTED_TO_192.168.101.251_Gi1/0/20 Traffic,10355,SNMP Traffic
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,Syslog Receiver,10356,Syslog Receiver
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,Ping,10357,Ping
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,Uptime,10358,SNMP System Uptime
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,Syslog Receiver,10359,Syslog Receiver
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,Uptime,10360,SNMP System Uptime
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,Ping,10361,Ping
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,(004) CONNECTED_TO_192.168.101.242_Gi0/30 Traffic,10362,SNMP Traffic
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,(053) CONNECTED_TO_192.168.101.252_Gi1/0/20 Traffic,10363,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Uptime,4969,SNMP System Uptime
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,CPU Load,4983,SNMP CPU Load
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Memory: Physical memory,4984,SNMP Memory
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Syslog Receiver,5014,Syslog Receiver
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth01(1)__vNIC04-15.vc12.c02__10.112.73.15,10862,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth02(5)__vNIC04-16.vc12.c02__10.112.73.16,10865,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth03(9)__vNIC04-17.vc12.c02__10.112.73.17,10866,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth04(13)__vNIC04-18.vc12.c02__10.112.73.18,10996,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth17(65)__vNIC05-11.vc12.c02__10.112.73.11,10160,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth-18(69)__vNIC04-12.vc12.c02__10.112.73.12,10161,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth19(73)__vNIC04-13.vc12.c02__10.112.73.13,10162,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth20(77)__vNIC04-14.vc12.c02__10.112.73.14,10163,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth22(84)__vNIC06-12.vc12.c01__10.112.72.12,9813,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth21(80)__vNIC10-11.vc12.c01__10.112.72.11,9812,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth23(88)__vNIC10-13.vc12.c01__10.112.72.13,9814,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth24(92)__vNIC10-14.vc12.c01__10.112.72.14,9815,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth25(96)__vNIC08-15.vc12.c01__10.112.72.15,10164,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth26(100)__vNIC08-16.vc12.c01__10.112.72.16,10158,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth27(104)__vNIC08-17.vc12.c01__10.112.72.17,10159,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth31 (120) to Eth120-31_SW-10.112.11.214,9810,SNMP Traffic
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth32 (124) to Eth124-32_SW-10.112.11.214,9811,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Uptime,5010,SNMP System Uptime
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,CPU Load,5034,SNMP CPU Load
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Memory: Physical memory,5035,SNMP Memory
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Syslog Receiver,5018,Syslog Receiver
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth01(1)__vNIC14-15.vc12.c02__10.112.73.15,10868,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth02(5)__vNIC14-16.vc12.c02__10.112.73.16,10870,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth03(9)__vNIC14-17.vc12.c02__10.112.73.17,10871,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth04(13)__vNIC14-18.vc12.c02__10.112.73.18,10869,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth17(65)__vNIC08-11.vc12.c02__10.112.73.11,10167,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth18(69)__vNIC08-12.vc12.c02__10.112.73.12,10168,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth19(73)__vNIC08-13.vc12.c02__10.112.73.13,10169,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth20(77)__vNIC08-14.vc12.c02__10.112.73.14,10170,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth21(80)__vNIC12-11.vc12.c01__10.112.72.11,9822,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth22(84)__vNIC08-12.vc12.c01__10.112.72.12,9823,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth23(88)__vNIC12-13.vc12.c01__10.112.72.13,9824,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth24(92)__vNIC12-14.vc12.c01__10.112.72.14,9825,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth25(96)__vNIC10-15v.c12.c01__10.112.72.15,10171,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth26(100)__vNIC10-16.vc12.c01__10.112.72.16,10165,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth27(104)__vNIC10-17.vc12.c01__10.112.72.17,10166,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth31 (120) to Eth120-31_SW-10.112.11.213,9826,SNMP Traffic
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth32 (124) to Eth124-32_SW-10.112.11.213,9827,SNMP Traffic
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(001) mgmt Traffic,2761,SNMP Traffic
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(002) ha Traffic,2762,SNMP Traffic
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,FortiGate System Statistics,7142,FortiGate System Statistics
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,SNMP System Uptime,7143,SNMP System Uptime
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(019) Direct_Customer_1 Traffic,7687,SNMP Traffic
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(034) WAN_SW_101.231/232_P24 Traffic,7688,SNMP Traffic
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(045) 5 PAISA CAAS 20DEPTH WAN Traffic,10956,SNMP Traffic
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(051) 5PAISA_20DEPTH_LAN Traffic,10957,SNMP Traffic
