Device Name,Device ID,Sensor Name,Sensor ID
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10103) Host_+_vCenter_R750_Server_51.13_vmNIC- Traffic,6524
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10104) Host_+_vCenter_R750_Server_51.31_vmNIC-0 Traffic,6525
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10146) UPLINK_3850X_100.252_Gi1/0/31 Traffic,6528
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10147) UPLINK_3850X_100.52_Po1_Gi1/0/47-48 Traffic,6529
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10148) UPLINK_3850X_100.52_Po1_Gi1/0/47-48 Traffic,6530
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health CPU,6579
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health Fans,6581
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health Memory,6583
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health Power Supplies,6582
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health Temperatures,6580
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,Uptime,5604
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,Syslog Receiver,5605
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,(10146) UPLINK_3850X_100.252_Gi1/0/32 Traffic,6537
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,(10147) UPLINK_3850X_100.51_Po1_Gi1/0/47-48 Traffic,6538
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,(10148) UPLINK_3850X_100.51_Po1_Gi1/0/47-48 Traffic,6539
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health CPU,6585
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health Fans,6587
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health Memory,6589
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health Power Supplies,6588
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health Temperatures,6586
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,Uptime,5606
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,Syslog Receiver,5607
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10101) vCenter-H.A_R750_Server_51.11_Vmnic1 Traffic,6540
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10102) vCenter-H.A_R750_Server_51.12_Vmnic1 Traffic,6541
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10103) vCenter-H.A_R750_Server_51.13_Vmnic1 Traffic,6542
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10104) vCenter-H.A_R750_Server_51.14_Vmnic1 Traffic,6543
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10146) UPLINK_SW_100.252_Gi1/0/33 Traffic,6546
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health CPU,6590
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health Fans,6592
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health Memory,6594
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health Power Supplies,6593
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health Temperatures,6591
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,Uptime,5608
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,Syslog Receiver,5609
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10101) vCenter-H.A_R750_Server_51.11_Vmnic15 Traffic,6547
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10102) vCenter-H.A_R750_Server_51.12_Vmnic15 Traffic,6548
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10103) vCenter-H.A_R750_Server_51.13_Vmnic15 Traffic,6549
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10104) vCenter-H.A_R750_Server_51.14_Vmnic13 Traffic,6550
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10146) UPLINK_SW_100.252_Gi1/0/34 Traffic,6553
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health CPU,6595
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health Fans,6597
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health Memory,6599
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health Power Supplies,6598
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health Temperatures,6596
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,Uptime,5610
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,Syslog Receiver,5611
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,(436404224) UPLINK_TO_10.111.11.211_eth1/31 Traffic,6555
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,(436408320) UPLINK_TO_10.111.11.212_eth1/31 Traffic,6556
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health CPU,6600
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health Currents,6602
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health Other,6604
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health Temperatures,6603
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health Voltages,6601
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,5PAISA_NSE_TCL Traffic,9892
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,5PAISA_BSE_TCL Traffic,9895
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,Uptime,5612
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,Syslog Receiver,5613
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,(436404224) UPLINK_TO_10.111.11.211_eth1/32 Traffic,6558
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,(436408320) UPLINK_TO_10.111.11.212_eth1/32 Traffic,6559
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health CPU,6605
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health Currents,6607
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health Other,6609
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health Temperatures,6608
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health Voltages,6606
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,5PAISA_NSE_AIRTEL Traffic,9893
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,5PAISA_BSE_TIKONA Traffic,9894
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,Uptime,5614
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,Syslog Receiver,5615
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436207616) UPLINK_TO_51.11_VMNIC_2 Traffic,6560
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436211712) UPLINK_TO_51.12_VMNIC_2 Traffic,6561
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436215808) UPLINK_TO_51.13_VMNIC_2 Traffic,6562
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436219904) UPLINK_TO_51.31_VMNIC_7 Traffic,9957
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436330496) UPLINK_TO_10.111.11.205_Eth1/49 Traffic,6565
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436334592) UPLINK_TO_10.111.11.206_Eth1/49 Traffic,6566
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/41 Traffic,6567
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health CPU,6612
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health Currents,6614
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health Other,6616
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health Temperatures,6615
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health Voltages,6613
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,Uptime,5616
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,Syslog Receiver,5617
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436207616) UPLINK_TO_51.11_VMNIC_6 Traffic,6568
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436211712) UPLINK_TO_51.12_VMNIC_6 Traffic,6569
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436215808) UPLINK_TO_51.13_VMNIC_6 Traffic,6570
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436219904) UPLINK_TO_51.31_VMNIC_11 Traffic,6571
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436330496) UPLINK_TO_10.111.11.205_Eth1/50 Traffic,6574
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436334592) UPLINK_TO_10.111.11.206_Eth1/50 Traffic,6575
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/42 Traffic,6576
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health CPU,6617
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health Currents,6619
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health Other,6621
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health Temperatures,6620
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health Voltages,6618
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Uptime,9916
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,CPU Load,9918
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Physical memory,9917
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Syslog Receiver,9890
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,(10200) PortChannel200 Traffic,9889
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Eth-1/11(40)_vNIC10-vC12.C01-10.111.52.11,10997
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Eth-1/12(44)_vNIC10-vC12.C01-10.111.52.12,9909
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Eth-1/13(48)_vNIC10-vC12.C01-10.111.52.13,9910
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Eth-1/14(52)_vNIC10-vC12.C01-10.111.52.14,9911
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Ethernet120 Traffic /Eth31 (120) to Eth120-31_SW-10.111.11.214,9906
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Ethernet124 Traffic /Eth32 (124) to Eth124-32_SW-10.111.11.214,9907
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Uptime,9920
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,CPU Load,9921
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Physical memory,9919
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Syslog Receiver,9878
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Eth-1/11(40)_vNIC12-vC12.C01-10.111.52.11,10998
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Eth-1/11(44)_vNIC12-vC12.C01-10.111.52.12,9913
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Eth-1/11(48)_vNIC12-vC12.C01-10.111.52.13,9914
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Eth-1/11(52)_vNIC12-vC12.C01-10.111.52.14,9915
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Ethernet120 Traffic /Eth31 (120) to Eth120-31_SW-10.111.11.213,9887
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Ethernet124 Traffic /Eth32 (124) to Eth124-32_SW-10.111.11.213,9888
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(001) mgmt Traffic,4622
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(002) ha Traffic,4624
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(019) SW_100.231/232_PORT31_WAN Traffic,4623
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(020) SW_100.231/232_PORT34_WAN Traffic,4625
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(021) SW_11.205/206_PORT_LAN Traffic,4626
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(022) SW_11.205/206_PORT_LAN Traffic,4627
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,SNMP System Uptime,7127
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,FortiGate System Statistics,7172
{fws-gc-10-111-11-244} (10.111.11.244) [FortiGate-200F] @Rack_XX,4496,(001) mgmt Traffic,4628
{fws-gc-10-111-11-244} (10.111.11.244) [FortiGate-200F] @Rack_XX,4496,(002) ha Traffic,4630
{fws-gc-10-111-11-244} (10.111.11.244) [FortiGate-200F] @Rack_XX,4496,(019) SW_100.231/232_PORT31_WAN Traffic,4629
{fws-gc-10-111-11-244} (10.111.11.244) [FortiGate-200F] @Rack_XX,4496,(020) SW_100.231/232_PORT34_WAN Traffic,4631
{fws-gc-10-111-11-244} (10.111.11.244) [FortiGate-200F] @Rack_XX,4496,(021) SW_11.205/206_PORT_LAN Traffic,4632
{fws-gc-10-111-11-244} (10.111.11.244) [FortiGate-200F] @Rack_XX,4496,(022) SW_11.205/206_PORT_LAN Traffic,4633
{fws-gc-10-111-11-244} (10.111.11.244) [FortiGate-200F] @Rack_XX,4496,SNMP System Uptime,7128
{fws-gc-10-111-11-244} (10.111.11.244) [FortiGate-200F] @Rack_XX,4496,FortiGate System Statistics,7171
{fwp-gc-10-111-11-241} (10.111.11.241) [FortiGate-100F] @Rack_XX,4497,(002) mgmt Traffic,4610
{fwp-gc-10-111-11-241} (10.111.11.241) [FortiGate-100F] @Rack_XX,4497,(003) 5PAISA_WAN Traffic,4611
{fwp-gc-10-111-11-241} (10.111.11.241) [FortiGate-100F] @Rack_XX,4497,(005) ha1 Traffic,4612
{fwp-gc-10-111-11-241} (10.111.11.241) [FortiGate-100F] @Rack_XX,4497,(006) ha2 Traffic,4613
{fwp-gc-10-111-11-241} (10.111.11.241) [FortiGate-100F] @Rack_XX,4497,(007) port1 Traffic,4614
{fwp-gc-10-111-11-241} (10.111.11.241) [FortiGate-100F] @Rack_XX,4497,(008) port2 Traffic,4615
{fwp-gc-10-111-11-241} (10.111.11.241) [FortiGate-100F] @Rack_XX,4497,SNMP System Uptime,7129
{fwp-gc-10-111-11-241} (10.111.11.241) [FortiGate-100F] @Rack_XX,4497,FortiGate System Statistics,7166
{fws-gc-10-111-11-242} (10.111.11.242) [FortiGate-100F] @Rack_XX,4498,(002) mgmt Traffic,4616
{fws-gc-10-111-11-242} (10.111.11.242) [FortiGate-100F] @Rack_XX,4498,(003) 5PAISA_WAN Traffic,4617
{fws-gc-10-111-11-242} (10.111.11.242) [FortiGate-100F] @Rack_XX,4498,(005) ha1 Traffic,4618
{fws-gc-10-111-11-242} (10.111.11.242) [FortiGate-100F] @Rack_XX,4498,(006) ha2 Traffic,4619
{fws-gc-10-111-11-242} (10.111.11.242) [FortiGate-100F] @Rack_XX,4498,(007) port1 Traffic,4620
{fws-gc-10-111-11-242} (10.111.11.242) [FortiGate-100F] @Rack_XX,4498,(008) port2 Traffic,4621
{fws-gc-10-111-11-242} (10.111.11.242) [FortiGate-100F] @Rack_XX,4498,SNMP System Uptime,7130
{fws-gc-10-111-11-242} (10.111.11.242) [FortiGate-100F] @Rack_XX,4498,FortiGate System Statistics,7167
{fwp-gc-192-168-100-1} (192.168.100.1) [FortiGate-100F] @Rack_XX,7699,(001) wan1 Traffic,7705
{fwp-gc-192-168-100-1} (192.168.100.1) [FortiGate-100F] @Rack_XX,7699,(002) wan2 Traffic,7707
{fwp-gc-192-168-100-1} (192.168.100.1) [FortiGate-100F] @Rack_XX,7699,(010) LAN-192.168.100.0 Traffic,7706
{fwp-gc-192-168-100-1} (192.168.100.1) [FortiGate-100F] @Rack_XX,7699,(021) CDC-GC Traffic,7708
{fwp-gc-192-168-100-1} (192.168.100.1) [FortiGate-100F] @Rack_XX,7699,FortiGate System Statistics,7709
Probe Device,5500,Probe Health,5502
Probe Device,5500,System Health,5501
Probe Device,5500,Disk Free,5503
Probe Device,5500,vmxnet3 Ethernet Adapter,5504
Probe Device,5500,WMI UTC Time,9449
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Uptime,3605
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Syslog Receiver,3616
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,CPU Utilization,4771
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Memory Free,4776
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Thermal Detector 1,4784
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Thermal Detector 2,4789
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Fan 1 speed,4797
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Fan 2 speed,4803
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Fan 3 speed,4808
{isp-jp-172-60-60-2} (172.60.60.2) [EdgeCoreS5520-18X] @Rack_06 [CDC-105],3581,Airtel:125.20.79.145 Eth-?? to (Airtel-Mux: xxxx-eth??/??) {CKT ID-230221100023924},9619
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,Uptime,3604
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,Syslog Receiver,3615
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,CPU Utilization,4770
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,Memory Free,4775
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,Thermal Detector 1,4783
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,Thermal Detector 2,4788
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,Fan 1 speed,4796
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,Fan 2 speed,4802
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,Fan 3 speed,4807
{isp-jp-172-60-60-1} (172.60.60.1) [EdgeCoreS5520-18X] @Rack_05 [CDC-105],3580,TCL:14.142.18.201 (Eth-?? to TCL-Mux: xxxx-eth??/??) {CKT_ID-091MUMB0300A0080938},9472
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,CPU Load,4142
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Disk Free: system disk,4141
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Memory: main memory,4145
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Uptime,3958
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Ether1-ASR_60.221_G0/1/0 Traffic,4248
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Ether2-ASR_60.222_G0/1/1 Traffic,4249
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Ether4-FGT_FW_PRI_OUT Traffic,4250
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Ether5-OUT1 Traffic,4245
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Ether6-OUT2(60.233-40) Traffic,4246
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Ether7-OUT3(60.237-45) Traffic,4247
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Syslog Receiver,4707
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Ether3-60.212_ETHER_3 Traffic,7243
{isp-wr-jp-172-60-60-211} (172.60.60.211) [MK-CCR2116-12G-4S+] @Rack_05 [CDC-105],3887,Vlan54 Traffic,8593
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],3888,CPU Load,4144
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],3888,Disk Free: system disk,4143
